cliente_id,nome,cpf_fake,data_nascimento,sexo,cidade,estado,segmento
1696,Henrique Costa,780.883.983-88,1987-03-05,F,Belo Horizonte,MG,PF
1697,Gustavo Souza,815.487.552-64,1971-11-04,F,Recife,PE,PF
1698,Karina Lopes,252.709.628-56,1969-11-23,M,Goiânia,GO,PF
1699,Nelson Barbosa,850.717.938-96,1977-01-23,M,Campinas,SP,PF
1700,Ana Almeida,841.367.269-36,1996-03-12,F,Curitiba,PR,PF
1701,Juliana Vieira,740.877.891-70,1966-07-04,M,Brasília,DF,PF
1702,Elaine Barbosa,712.955.716-22,1979-09-09,F,Brasília,DF,PF
1703,Lucas Pereira,549.422.672-66,1990-03-31,F,Uberlândia,MG,PF
1704,Karina Martins,364.369.179-36,1991-10-13,F,Goiânia,GO,PF
1705,Vanessa Gomes,844.688.947-92,1979-07-20,F,São Paulo,SP,PF
1706,Carla Barbosa,870.261.400-15,1963-08-31,M,Rio de Janeiro,RJ,PF
1707,Gabriela Santos,184.307.351-11,1960-09-18,F,Goiânia,GO,PF
1708,Sandra Lima,857.573.689-68,1981-02-23,F,Belo Horizonte,MG,PF
1709,Thiago Fernandes,969.232.408-37,1996-06-14,M,Salvador,BA,PF
1710,Carla Ferreira,595.573.810-59,1961-04-08,M,São Paulo,SP,PF
1711,Patrícia Lopes,310.607.966-61,1999-12-09,F,São Paulo,SP,PF
1712,Thiago Pereira,632.258.107-28,1990-06-01,M,Recife,PE,PF
1713,Thiago Barbosa,122.506.893-49,1960-05-12,F,Rio de Janeiro,RJ,PF
1714,Otávio Fernandes,680.869.786-67,1975-06-20,M,Salvador,BA,PF
1715,Gustavo Alves,804.352.477-45,1969-12-03,M,Brasília,DF,PF
1716,Henrique Lopes,817.467.942-26,2002-09-19,F,Salvador,BA,PF
1717,Gabriela Alves,254.743.786-70,1984-12-18,F,Belo Horizonte,MG,PF
1718,Henrique Martins,376.108.389-51,1974-08-02,M,Brasília,DF,PF
1719,Isabela Carvalho,471.928.876-78,1972-07-06,F,São Paulo,SP,PF
1720,Aline Soares,119.214.490-65,1985-05-16,F,Ribeirão Preto,SP,PF
1721,Aline Silva,711.366.199-39,1960-03-24,M,Uberaba,MG,PF
1722,Nelson Rodrigues,812.986.946-62,1971-08-01,F,Uberaba,MG,PF
1723,Vinícius Almeida,181.969.237-33,1967-06-11,M,Campinas,SP,PF
1724,João Ribeiro,975.552.277-54,1987-11-27,M,Recife,PE,PF
1725,Thiago Gomes,170.383.956-36,1990-02-12,F,Brasília,DF,PF
1726,Otávio Santos,902.588.689-72,1981-01-06,F,Ribeirão Preto,SP,PF
1727,Nelson Alves,595.130.926-52,1966-04-20,M,Campinas,SP,PF
1728,Juliana Fernandes,689.597.691-41,1976-09-05,F,Goiânia,GO,PF
1729,Fernanda Silva,858.301.687-61,1997-12-06,F,Uberaba,MG,PF
1730,Marcelo Pereira,552.119.450-14,1969-03-02,F,Goiânia,GO,PF
1731,Mariana Vieira,552.718.569-77,1967-05-09,M,Curitiba,PR,PF
1732,Priscila Santos,424.375.502-30,1965-01-07,F,Uberaba,MG,PF
1733,Karina Almeida,820.827.474-80,1996-10-02,M,Brasília,DF,PF
1734,Rafael Ferreira,122.239.354-44,1965-05-24,F,Curitiba,PR,PF
1735,Patrícia Fernandes,308.560.813-50,1986-03-05,M,Goiânia,GO,PF
1736,Gabriela Almeida,503.153.351-81,2004-12-16,M,São Paulo,SP,PF
1737,Fernanda Fernandes,828.193.117-83,1988-11-18,F,Goiânia,GO,PF
1738,Isabela Rodrigues,256.616.843-80,1978-07-22,M,Rio de Janeiro,RJ,PF
1739,Rafael Costa,595.438.795-71,1969-04-22,F,Uberaba,MG,PF
1740,Mariana Lopes,853.561.946-78,1960-02-01,F,Goiânia,GO,PF
1741,Gustavo Rodrigues,157.364.818-20,1966-12-31,M,Curitiba,PR,PF
1742,Gustavo Rodrigues,737.406.286-58,2002-11-19,M,São Paulo,SP,PF
1743,Mariana Silva,937.906.463-10,1966-06-18,M,Ribeirão Preto,SP,PF
1744,Karina Barbosa,897.906.643-65,1960-11-24,F,Salvador,BA,PF
1745,Nelson Almeida,573.111.243-22,1996-09-21,F,Ribeirão Preto,SP,PF
1746,Diego Martins,921.144.600-42,1978-11-02,F,Brasília,DF,PF
1747,Lucas Almeida,105.926.116-86,1976-01-24,F,Belo Horizonte,MG,PF
1748,Vinícius Costa,799.813.245-88,1992-04-15,F,Recife,PE,PF
1749,Diego Gomes,638.461.712-40,1983-07-16,M,Brasília,DF,PF
1750,Diego Lima,351.359.611-63,2001-02-27,F,Rio de Janeiro,RJ,PF
1751,Bruno Martins,315.320.950-55,1981-01-15,M,Brasília,DF,PF
1752,João Rodrigues,873.396.358-35,1992-01-30,F,Ribeirão Preto,SP,PF
1753,Ana Fernandes,575.800.550-36,1999-07-20,F,Ribeirão Preto,SP,PF
1754,Marcelo Soares,963.614.454-10,1980-11-11,F,Curitiba,PR,PF
1755,Bruno Alves,605.658.934-30,1972-10-16,F,Salvador,BA,PF
1756,Bruno Ribeiro,246.998.594-12,2003-11-07,F,Belo Horizonte,MG,PF
1757,Diego Oliveira,194.527.655-31,1970-03-16,F,Salvador,BA,PF
1758,Henrique Barbosa,428.761.969-53,1961-10-08,M,Rio de Janeiro,RJ,PF
1759,Fábio Vieira,473.424.222-14,1986-01-07,M,Belo Horizonte,MG,PF
1760,Camila Vieira,849.133.837-32,2004-05-30,F,Belo Horizonte,MG,PF
1761,Juliana Alves,724.955.773-74,1963-11-21,F,Curitiba,PR,PF
1762,Juliana Souza,337.637.677-47,1998-03-23,F,Salvador,BA,PF
1763,Isabela Rodrigues,134.920.277-96,1997-05-15,F,Ribeirão Preto,SP,PF
1764,Diego Santos,938.116.764-66,2001-10-20,F,Brasília,DF,PF
1765,Fábio Oliveira,307.830.200-32,1978-12-21,F,Recife,PE,PF
1766,Lucas Santos,953.767.200-22,1971-06-19,M,São Paulo,SP,PF
1767,Bruno Barbosa,331.163.264-60,1983-01-18,F,Uberaba,MG,PF
1768,Carla Santos,106.358.382-96,1966-05-30,F,Recife,PE,PF
1769,Ana Oliveira,975.860.407-56,1997-12-05,F,São Paulo,SP,PF
1770,Patrícia Soares,553.873.770-90,1989-11-06,M,Campinas,SP,PF
1771,Fernanda Ribeiro,595.926.768-75,1981-10-01,F,Campinas,SP,PF
1772,Carla Lopes,694.401.647-41,1983-03-20,F,Goiânia,GO,PF
1773,Bruno Martins,684.329.818-60,1992-01-18,F,São Paulo,SP,PF
1774,Mariana Fernandes,738.299.811-81,1983-07-18,F,Curitiba,PR,PF
1775,João Martins,230.414.709-87,1997-10-16,F,Curitiba,PR,PF
1776,Nelson Costa,762.524.369-90,2001-08-10,M,Uberaba,MG,PF
1777,Aline Almeida,886.906.373-48,2002-09-28,F,Campinas,SP,PF
1778,Mariana Lima,319.958.879-25,1987-11-27,F,Uberlândia,MG,PF
1779,Rodrigo Alves,322.596.473-50,1993-06-01,M,Uberaba,MG,PF
1780,Fábio Gomes,430.705.907-91,1973-12-30,F,Recife,PE,PF
1781,Carla Souza,509.844.724-27,1961-09-18,F,Goiânia,GO,PF
1782,Mariana Lopes,813.415.664-74,1978-01-01,F,Brasília,DF,PF
1783,Gustavo Ferreira,948.952.821-55,1999-03-25,M,Salvador,BA,PF
1784,Mariana Souza,459.496.954-28,1966-01-03,M,Curitiba,PR,PF
1785,Fernanda Rodrigues,571.710.120-66,1984-07-22,M,Rio de Janeiro,RJ,PF
1786,Gustavo Soares,333.352.658-10,1968-08-27,M,Curitiba,PR,PF
1787,Camila Alves,240.509.625-19,1979-04-26,M,Campinas,SP,PF
1788,Aline Carvalho,425.376.580-36,1966-06-14,M,Brasília,DF,PF
1789,Vanessa Fernandes,101.576.862-62,1993-01-23,M,São Paulo,SP,PF
1790,Priscila Santos,425.533.226-31,1996-06-18,M,Salvador,BA,PF
1791,Priscila Lopes,493.632.537-95,1994-02-16,M,Uberaba,MG,PF
1792,Gabriela Alves,673.120.571-61,1991-09-21,F,Salvador,BA,PF
1793,Fernanda Rodrigues,139.446.883-41,1970-08-01,F,Salvador,BA,PF
1794,Nelson Carvalho,510.298.169-38,1983-11-13,M,Belo Horizonte,MG,PF
1795,Vanessa Vieira,794.983.693-83,1964-09-18,F,Curitiba,PR,PF
1796,Diego Ferreira,683.692.483-15,1976-11-05,F,Recife,PE,PF
1797,Bruno Ribeiro,469.877.582-77,1982-10-06,M,Goiânia,GO,PF
1798,Henrique Ferreira,145.280.368-41,1990-01-31,M,Ribeirão Preto,SP,PF
1799,Karina Ribeiro,988.515.695-67,1964-05-10,M,Salvador,BA,PF
1800,Isabela Martins,476.968.299-13,1996-07-31,F,Goiânia,GO,PF
1801,Nelson Martins,769.687.334-87,1980-08-26,F,Belo Horizonte,MG,PF
1802,Elaine Martins,245.325.238-26,1999-08-28,F,Uberaba,MG,PF
1803,Vinícius Oliveira,755.732.677-86,1983-09-27,F,Curitiba,PR,PF
1804,João Carvalho,162.657.203-95,1984-08-13,M,Campinas,SP,PF
1805,Thiago Carvalho,669.783.613-44,1991-03-03,F,Uberaba,MG,PF
1806,Rafael Carvalho,716.851.260-87,1996-11-23,F,Rio de Janeiro,RJ,PF
1807,Thiago Santos,753.177.941-26,1967-02-03,F,Belo Horizonte,MG,PF
1808,Fernanda Lima,640.216.276-67,1983-01-04,M,Uberaba,MG,PF
1809,Bruno Lima,710.717.408-82,1961-05-07,F,Campinas,SP,PF
1810,Nelson Santos,144.868.371-65,1981-05-09,F,Uberlândia,MG,PF
1811,Bruno Rodrigues,914.329.469-83,1996-08-10,M,Ribeirão Preto,SP,PF
1812,João Lima,877.311.557-39,1998-12-12,M,Salvador,BA,PF
1813,Juliana Almeida,564.440.104-92,1972-10-04,F,Recife,PE,PF
1814,Gustavo Rodrigues,672.515.196-16,1977-05-21,M,Salvador,BA,PF
1815,Marcelo Soares,530.683.334-76,1984-10-27,M,São Paulo,SP,PF
1816,Nelson Costa,452.109.582-26,1977-10-25,F,Uberlândia,MG,PF
1817,Bruno Lopes,113.216.355-55,1968-01-06,F,Rio de Janeiro,RJ,PF
1818,Aline Gomes,989.296.151-27,1973-09-20,M,Ribeirão Preto,SP,PF
1819,Rafael Gomes,387.284.388-96,1978-03-08,F,Curitiba,PR,PF
1820,Carla Martins,441.670.715-21,1983-05-05,M,Belo Horizonte,MG,PF
1821,Rodrigo Vieira,322.473.513-11,2001-06-08,M,Curitiba,PR,PF
1822,Vinícius Gomes,679.370.389-63,1984-07-08,M,Brasília,DF,PF
1823,Aline Costa,952.877.980-46,1977-06-03,M,Recife,PE,PF
1824,Vanessa Martins,207.294.409-36,1989-09-20,F,Belo Horizonte,MG,PF
1825,Bruno Almeida,286.235.267-68,1994-10-15,M,Ribeirão Preto,SP,PF
1826,Diego Santos,541.133.606-84,1979-05-17,M,Recife,PE,PF
1827,Mariana Costa,482.386.345-43,1982-01-07,F,Ribeirão Preto,SP,PF
1828,Camila Gomes,350.930.991-40,1969-10-20,M,Brasília,DF,PF
1829,Patrícia Vieira,930.867.168-53,1998-12-01,F,Belo Horizonte,MG,PF
1830,Karina Gomes,690.479.510-53,1999-01-04,F,Curitiba,PR,PF
1831,Rafael Gomes,719.364.636-31,1967-11-14,F,São Paulo,SP,PF
1832,Bruno Barbosa,899.176.160-13,1975-07-28,F,Goiânia,GO,PF
1833,Patrícia Gomes,414.645.985-50,1972-03-28,M,Salvador,BA,PF
1834,Sandra Souza,263.431.214-52,2001-07-14,F,Brasília,DF,PF
1835,Mariana Rodrigues,755.131.798-30,1962-12-08,F,Campinas,SP,PF
1836,Elaine Santos,704.833.797-69,1969-05-01,M,Uberaba,MG,PF
1837,Sandra Silva,723.268.222-43,1974-03-04,M,Ribeirão Preto,SP,PF
1838,Vanessa Lima,646.655.798-37,1985-03-15,F,Salvador,BA,PF
1839,Karina Lopes,878.503.321-75,1984-02-24,F,Uberaba,MG,PF
1840,Rafael Almeida,214.464.802-78,1993-08-17,M,Brasília,DF,PF
1841,Rodrigo Silva,330.249.128-17,1997-04-16,M,Campinas,SP,PF
1842,Gabriela Ribeiro,841.804.554-60,1964-06-16,M,São Paulo,SP,PF
1843,Bruno Souza,393.272.110-69,1966-04-01,M,Curitiba,PR,PF
1844,Diego Vieira,131.194.812-61,1964-04-13,F,Ribeirão Preto,SP,PF
1845,Bruno Souza,540.296.234-51,2000-12-12,M,São Paulo,SP,PF
1846,Mariana Martins,422.580.248-30,1989-05-06,F,Goiânia,GO,PF
1847,Fábio Alves,201.481.348-29,1983-12-01,F,Rio de Janeiro,RJ,PF
1848,Lucas Martins,594.547.288-72,1995-08-05,M,Salvador,BA,PF
1849,João Lima,408.406.529-22,1986-05-17,M,Brasília,DF,PF
1850,Isabela Lopes,477.623.215-60,1970-08-06,F,Brasília,DF,PF
1851,Elaine Rodrigues,134.642.131-25,1982-12-16,F,Rio de Janeiro,RJ,PF
1852,Henrique Vieira,414.652.746-51,1991-08-24,M,São Paulo,SP,PF
1853,Aline Costa,217.448.807-18,1961-08-15,F,São Paulo,SP,PF
1854,Elaine Lopes,743.446.103-71,1987-04-15,M,Campinas,SP,PF
1855,Otávio Soares,124.432.275-61,1982-05-15,F,Brasília,DF,PF
1856,Karina Barbosa,150.181.577-98,1963-02-16,M,Brasília,DF,PF
1857,Juliana Rodrigues,135.514.821-35,1971-11-10,F,Belo Horizonte,MG,PF
1858,Rodrigo Ferreira,543.853.754-36,1980-03-08,F,Rio de Janeiro,RJ,PF
1859,Karina Ferreira,774.707.555-49,1975-06-03,F,Ribeirão Preto,SP,PF
1860,Camila Ferreira,931.885.990-70,1973-01-19,M,Salvador,BA,PF
1861,Vanessa Ribeiro,422.198.213-94,1989-03-18,M,Curitiba,PR,PF
1862,Fernanda Barbosa,426.199.300-11,1978-03-13,M,Recife,PE,PF
1863,Ana Barbosa,577.631.440-76,1982-05-25,M,Brasília,DF,PF
1864,Diego Costa,531.962.786-16,1995-12-04,F,Goiânia,GO,PF
1865,Karina Martins,346.778.583-77,1964-03-12,M,Uberaba,MG,PF
1866,Rodrigo Fernandes,401.134.805-79,1976-03-12,M,Ribeirão Preto,SP,PF
1867,Mariana Vieira,674.463.107-74,1963-04-15,M,Salvador,BA,PF
1868,João Rodrigues,693.700.252-75,2001-09-24,M,Ribeirão Preto,SP,PF
1869,Lucas Costa,751.870.610-75,1968-05-09,M,Uberlândia,MG,PF
1870,Camila Soares,460.726.723-79,1996-11-23,M,Uberaba,MG,PF
1871,Gabriela Alves,870.102.800-80,1968-08-03,M,Brasília,DF,PF
1872,Aline Lima,590.567.749-50,1974-08-01,F,Brasília,DF,PF
1873,Henrique Barbosa,472.822.809-28,1987-05-17,M,Recife,PE,PF
1874,Nelson Barbosa,845.393.223-88,1997-05-31,F,Recife,PE,PF
1875,Vinícius Vieira,313.282.342-53,1968-01-01,M,Goiânia,GO,PF
1876,Sandra Lopes,249.243.452-29,1969-08-04,F,Goiânia,GO,PF
1877,Aline Ferreira,273.920.635-11,1999-09-05,M,Rio de Janeiro,RJ,PF
1878,Bruno Alves,191.831.342-23,1974-06-28,F,Uberlândia,MG,PF
1879,Vanessa Costa,698.853.458-76,1969-06-09,M,Brasília,DF,PF
1880,Carla Ribeiro,478.197.817-91,1993-06-17,F,Campinas,SP,PF
1881,Fábio Costa,985.189.607-65,1964-02-06,F,Rio de Janeiro,RJ,PF
1882,Sandra Martins,171.955.192-33,1999-01-06,M,Rio de Janeiro,RJ,PF
1883,Mariana Lima,970.599.710-53,1999-05-30,M,Brasília,DF,PF
1884,Camila Almeida,776.173.707-15,1998-07-18,F,Brasília,DF,PF
1885,Juliana Alves,261.555.503-23,1973-04-16,F,Curitiba,PR,PF
1886,Mariana Alves,817.371.878-11,1965-02-20,M,Goiânia,GO,PF
1887,Patrícia Oliveira,313.366.635-45,1979-02-22,M,Uberaba,MG,PF
1888,Mariana Souza,241.613.961-21,1975-01-21,F,São Paulo,SP,PF
1889,Patrícia Fernandes,326.530.753-22,2003-02-27,M,Curitiba,PR,PF
1890,Bruno Lima,307.311.653-17,1988-06-05,F,Brasília,DF,PF
1891,Bruno Rodrigues,692.482.395-86,2002-07-01,M,Uberaba,MG,PF
1892,Diego Lopes,836.821.895-30,1993-10-16,F,Salvador,BA,PF
1893,Bruno Ribeiro,868.258.397-59,1992-03-04,F,Recife,PE,PF
1894,Fábio Silva,769.619.602-43,1965-01-12,F,Brasília,DF,PF
1895,Bruno Alves,632.527.529-62,1963-02-07,M,Uberaba,MG,PF
1896,Diego Souza,639.396.221-36,1962-02-03,M,Recife,PE,PF
1897,Henrique Carvalho,467.244.259-94,1986-09-13,F,Uberaba,MG,PF
1898,Priscila Ferreira,351.764.214-96,1969-01-28,M,Campinas,SP,PF
1899,Camila Santos,291.454.802-27,2004-07-05,M,Salvador,BA,PF
1900,Ana Santos,594.806.121-12,1965-12-20,M,Goiânia,GO,PF
1901,Vinícius Ribeiro,808.336.917-92,2002-08-12,M,Uberaba,MG,PF
1902,Juliana Silva,891.996.839-44,1990-01-16,F,Uberlândia,MG,PF
1903,Ana Soares,992.410.627-10,1964-10-08,F,Ribeirão Preto,SP,PF
1904,Diego Souza,965.632.953-41,1962-08-18,M,Curitiba,PR,PF
1905,Patrícia Martins,381.569.876-58,1977-10-26,F,Curitiba,PR,PF
1906,Gabriela Lima,812.292.797-75,1975-04-03,F,Uberaba,MG,PF
1907,Camila Lima,905.151.445-17,1974-03-14,F,Belo Horizonte,MG,PF
1908,Lucas Santos,459.782.675-77,1983-10-14,M,Curitiba,PR,PF
1909,Nelson Soares,763.992.890-62,1965-11-02,M,Belo Horizonte,MG,PF
1910,Thiago Fernandes,887.143.748-56,1965-10-28,M,Uberlândia,MG,PF
1911,Diego Silva,960.552.260-74,1991-04-08,F,Campinas,SP,PF
1912,Rafael Souza,954.114.157-68,2004-07-25,F,Goiânia,GO,PF
1913,Sandra Vieira,599.593.181-60,1972-04-28,M,Uberaba,MG,PF
1914,Karina Costa,610.863.450-40,2001-12-09,F,Uberaba,MG,PF
1915,Camila Souza,173.609.682-34,1975-07-09,M,Uberaba,MG,PF
1916,Priscila Rodrigues,757.943.256-60,1975-02-11,F,Ribeirão Preto,SP,PF
1917,Juliana Carvalho,724.116.260-45,1964-01-25,F,Uberlândia,MG,PF
1918,Elaine Almeida,223.419.232-89,1979-01-19,F,Uberlândia,MG,PF
1919,Fábio Ribeiro,638.395.800-11,1982-05-30,M,Ribeirão Preto,SP,PF
1920,Aline Barbosa,636.714.827-29,1989-11-14,M,Uberlândia,MG,PF
1921,Priscila Gomes,631.790.816-25,1967-02-12,F,São Paulo,SP,PF
1922,Rafael Alves,977.346.451-27,1968-06-28,M,Goiânia,GO,PF
1923,Vinícius Gomes,234.329.221-75,1979-06-12,M,Uberlândia,MG,PF
1924,Gustavo Pereira,637.450.591-63,1963-02-18,M,Brasília,DF,PF
1925,Fernanda Rodrigues,265.366.893-11,1966-06-14,M,Brasília,DF,PF
1926,Fernanda Silva,960.966.327-38,1988-04-23,F,Goiânia,GO,PF
1927,Diego Pereira,285.604.292-80,2002-12-04,M,Brasília,DF,PF
1928,Otávio Almeida,448.969.867-45,1985-10-13,M,Rio de Janeiro,RJ,PF
1929,Karina Silva,635.121.160-55,1966-07-11,F,Uberlândia,MG,PF
1930,João Lima,525.458.181-84,2004-08-05,F,Uberaba,MG,PF
1931,Rafael Martins,465.522.462-54,1983-06-27,M,São Paulo,SP,PF
1932,Henrique Martins,682.786.593-24,1992-04-04,M,Curitiba,PR,PF
1933,Thiago Lopes,886.355.114-13,1968-11-11,F,Salvador,BA,PF
1934,Patrícia Soares,795.447.120-82,1986-01-11,F,Recife,PE,PF
1935,Gabriela Almeida,373.979.890-14,1963-06-09,M,Goiânia,GO,PF
1936,Bruno Oliveira,720.642.254-40,1988-02-28,F,Ribeirão Preto,SP,PF
1937,Marcelo Gomes,541.231.748-34,1969-02-07,F,Ribeirão Preto,SP,PF
1938,Thiago Martins,942.820.670-20,2000-12-05,M,Uberlândia,MG,PF
1939,Camila Rodrigues,122.231.549-79,1962-06-19,M,Campinas,SP,PF
1940,Fábio Silva,237.735.142-33,1989-05-15,F,Goiânia,GO,PF
1941,Marcelo Rodrigues,638.844.798-57,1966-04-10,F,Uberaba,MG,PF
1942,Sandra Gomes,132.363.804-17,1990-12-03,F,Rio de Janeiro,RJ,PF
1943,Elaine Lima,735.732.776-29,1982-03-17,F,Rio de Janeiro,RJ,PF
1944,Carla Souza,320.278.453-56,2003-07-16,M,São Paulo,SP,PF
1945,Elaine Soares,207.610.314-60,1989-05-01,F,Salvador,BA,PF
1946,Sandra Vieira,372.958.387-87,1976-09-27,F,Belo Horizonte,MG,PF
1947,Nelson Rodrigues,257.176.269-47,1963-12-06,F,Salvador,BA,PF
1948,Thiago Vieira,910.258.804-72,1986-10-23,M,Rio de Janeiro,RJ,PF
1949,Patrícia Silva,409.402.951-73,1979-11-06,M,Uberaba,MG,PF
1950,João Vieira,314.919.465-17,1962-05-13,M,Brasília,DF,PF
1951,Patrícia Barbosa,831.880.498-72,1986-02-26,F,São Paulo,SP,PF
1952,Patrícia Silva,310.864.431-33,1969-06-13,M,Rio de Janeiro,RJ,PF
1953,Priscila Lopes,550.340.657-76,1970-07-16,F,Belo Horizonte,MG,PF
1954,Rodrigo Barbosa,464.804.487-96,1960-05-27,M,Uberaba,MG,PF
1955,Fábio Vieira,337.733.581-93,1976-09-28,M,São Paulo,SP,PF
1956,Gabriela Barbosa,297.276.879-90,1969-10-27,M,Uberaba,MG,PF
1957,Fábio Ribeiro,771.526.468-69,1963-03-26,F,São Paulo,SP,PF
1958,Gustavo Santos,771.348.106-16,1979-07-18,M,Brasília,DF,PF
1959,Carla Soares,409.712.495-65,1969-11-27,M,Brasília,DF,PF
1960,Bruno Martins,522.326.773-74,1966-01-14,M,Goiânia,GO,PF
1961,Aline Martins,965.842.441-72,1981-01-02,F,Uberaba,MG,PF
1962,Otávio Lima,415.884.648-84,1962-11-05,M,Uberaba,MG,PF
1963,Vanessa Ribeiro,352.113.227-57,2004-07-27,M,Recife,PE,PF
1964,Patrícia Souza,964.663.827-51,1981-03-12,F,São Paulo,SP,PF
1965,Vanessa Almeida,961.945.295-86,2004-10-31,M,Belo Horizonte,MG,PF
1966,Rodrigo Santos,116.632.493-36,1999-08-30,F,Campinas,SP,PF
1967,Rodrigo Almeida,939.695.224-22,2004-02-01,M,Uberlândia,MG,PF
1968,Fábio Soares,205.373.161-33,1984-06-03,M,Ribeirão Preto,SP,PF
1969,Patrícia Gomes,787.885.806-54,1979-01-15,F,Salvador,BA,PF
1970,Rodrigo Costa,725.948.147-90,1992-05-24,F,São Paulo,SP,PF
1971,Rafael Alves,750.447.503-49,1963-08-19,M,Curitiba,PR,PF
1972,Vinícius Barbosa,241.307.365-10,1997-10-23,F,Campinas,SP,PF
1973,Diego Almeida,550.528.396-25,1974-07-24,F,Ribeirão Preto,SP,PF
1974,Ana Pereira,971.709.526-74,1960-05-01,F,Brasília,DF,PF
1975,Bruno Souza,434.293.705-78,1970-09-12,M,Brasília,DF,PF
1976,Lucas Rodrigues,684.609.102-66,1970-11-27,M,São Paulo,SP,PF
1977,Rodrigo Gomes,656.470.319-97,1960-08-20,M,Uberaba,MG,PF
1978,Sandra Vieira,437.344.735-52,1990-02-01,F,Recife,PE,PF
1979,Patrícia Almeida,601.682.431-23,1964-04-14,F,Uberaba,MG,PF
1980,Carla Rodrigues,250.944.554-47,1998-02-07,M,Recife,PE,PF
1981,Aline Fernandes,387.748.920-78,1980-05-24,M,Campinas,SP,PF
1982,Vanessa Pereira,580.527.878-86,1992-04-27,M,Recife,PE,PF
1983,Fábio Fernandes,450.966.843-85,1975-04-15,M,Ribeirão Preto,SP,PF
1984,Gustavo Rodrigues,150.216.368-77,1965-12-09,M,Goiânia,GO,PF
1985,Sandra Martins,170.174.128-27,1968-02-12,F,Brasília,DF,PF
1986,Otávio Vieira,926.748.744-36,1989-01-24,F,Ribeirão Preto,SP,PF
1987,Diego Ferreira,661.800.578-86,1992-03-23,M,Uberaba,MG,PF
1988,Carla Carvalho,612.391.674-93,1972-01-15,M,Goiânia,GO,PF
1989,Vanessa Barbosa,843.548.636-96,1976-01-26,M,Brasília,DF,PF
1990,Rafael Souza,772.551.352-90,2002-07-12,M,São Paulo,SP,PF
1991,Nelson Santos,978.163.128-20,1998-05-03,F,Rio de Janeiro,RJ,PF
1992,Camila Carvalho,447.243.892-91,1978-08-03,F,Brasília,DF,PF
1993,Marcelo Alves,262.845.227-80,1970-11-04,M,Belo Horizonte,MG,PF
1994,João Santos,428.136.484-83,1973-07-24,M,Recife,PE,PF
1995,Mariana Gomes,939.208.851-36,1984-03-24,F,Uberlândia,MG,PF
1996,Fernanda Lopes,517.197.974-80,1985-07-04,F,Brasília,DF,PF
1997,Elaine Ferreira,677.753.885-22,1968-04-14,M,Campinas,SP,PF
1998,Patrícia Alves,321.133.539-53,1962-12-18,M,Brasília,DF,PF
1999,Ana Soares,126.694.107-80,1982-04-16,M,Rio de Janeiro,RJ,PF
2000,Rodrigo Costa,734.832.206-87,1995-11-20,F,Curitiba,PR,PF
